sample,arm,rule,ticker,year,n,mean,p05,p10,p25,p50,p75,p90,p95,mean_cost_k0,median_cost_k0,mean_cost_k0.25,median_cost_k0.25,mean_cost_k0.5,median_cost_k0.5,mean_cost_k0.75,median_cost_k0.75,mean_cost_k1,median_cost_k1
estimation,strip,section 3,GLD,2014,12,0.027366032729323822,0.01869932485386061,0.018916795214328798,0.02112028047943322,0.025939382754973872,0.03320066169471466,0.036680504916130764,0.03887569128347035,0.0,0.0,0.0068415081823309555,0.006484845688743468,0.013683016364661911,0.012969691377486936,0.020524524546992867,0.019454537066230404,0.027366032729323822,0.025939382754973872
estimation,strip,section 3,GLD,2015,12,0.03666201290319845,0.026144927637032835,0.028475309527944657,0.03128578859470536,0.03690126800619474,0.04090840767894524,0.04662276919981947,0.04911317437450878,0.0,0.0,0.009165503225799612,0.009225317001548685,0.018331006451599224,0.01845063400309737,0.027496509677398834,0.027675951004646055,0.03666201290319845,0.03690126800619474
estimation,strip,section 3,GLD,2016,12,0.02974921055759924,0.022554235728040547,0.02413821235032072,0.025833037419273223,0.028615619540358357,0.03476568210231065,0.03678493577730317,0.037999236722497394,0.0,0.0,0.00743730263939981,0.007153904885089589,0.01487460527879962,0.014307809770179179,0.02231190791819943,0.02146171465526877,0.02974921055759924,0.028615619540358357
estimation,strip,section 3,GLD,2017,12,0.029232594293349543,0.022098869712212817,0.023952922868790454,0.027826347422100887,0.03016214724182728,0.03126883331492118,0.03449055377055388,0.03521375132348898,0.0,0.0,0.007308148573337386,0.00754053681045682,0.014616297146674772,0.01508107362091364,0.02192444572001216,0.02262161043137046,0.029232594293349543,0.03016214724182728
estimation,strip,section 3,GLD,2018,12,0.03536683370261371,0.02929693111313002,0.029838206188414644,0.03249599111480564,0.03533840373663848,0.03854872359681141,0.04039727290933711,0.04103103922567327,0.0,0.0,0.008841708425653428,0.00883460093415962,0.017683416851306855,0.01766920186831924,0.026525125276960285,0.026503802802478858,0.03536683370261371,0.03533840373663848
estimation,strip,section 3,GLD,2019,12,0.025650635997725824,0.014354811494257807,0.014601113633954953,0.015852391056295097,0.025867103375634436,0.030487944215803253,0.03452250887047175,0.04156721553717008,0.0,0.0,0.006412658999431456,0.006466775843908609,0.012825317998862912,0.012933551687817218,0.019237976998294368,0.019400327531725825,0.025650635997725824,0.025867103375634436
estimation,strip,section 3,GLD,2020,12,0.02089132881952965,0.01586391691445642,0.016037121002529266,0.017754588828962137,0.018600656018784863,0.02258733449108602,0.0292275479906474,0.02973023322135731,0.0,0.0,0.005222832204882412,0.004650164004696216,0.010445664409764825,0.009300328009392431,0.015668496614647236,0.013950492014088647,0.02089132881952965,0.018600656018784863
estimation,strip,section 3,GLD,2021,12,0.023662994594076284,0.019728248313633238,0.020140036346742815,0.021612093419739006,0.023083099392400767,0.026299129778989877,0.026932904611613198,0.02770482626199175,0.0,0.0,0.005915748648519071,0.005770774848100192,0.011831497297038142,0.011541549696200384,0.017747245945557214,0.017312324544300574,0.023662994594076284,0.023083099392400767
estimation,strip,section 3,GLD,ALL,163,0.034299448284371474,0.017782799518309394,0.018718043072894642,0.02350063442604105,0.029373141569546304,0.03817231379564894,0.06277327600173431,0.07076857906293789,0.0,0.0,0.008574862071092869,0.007343285392386576,0.017149724142185737,0.014686570784773152,0.025724586213278604,0.02202985617715973,0.034299448284371474,0.029373141569546304
estimation,strip,section 3,SLV,2008,1,0.14351795921835778,0.14351795921835778,0.14351795921835778,0.14351795921835778,0.14351795921835778,0.14351795921835778,0.14351795921835778,0.14351795921835778,0.0,0.0,0.035879489804589444,0.035879489804589444,0.07175897960917889,0.07175897960917889,0.10763846941376834,0.10763846941376834,0.14351795921835778,0.14351795921835778
estimation,strip,section 3,SLV,2009,12,0.10814596340342014,0.054618694516633676,0.0625894748888355,0.09833659517158316,0.10806284329625551,0.12844096389803372,0.13964817980669125,0.1518050859664243,0.0,0.0,0.027036490850855036,0.027015710824063878,0.05407298170171007,0.054031421648127756,0.0811094725525651,0.08104713247219164,0.10814596340342014,0.10806284329625551
estimation,strip,section 3,SLV,2010,12,0.043117686241802324,0.02053433235093777,0.023754676500458153,0.032716654369022234,0.042468984338550834,0.05420529684853179,0.05623046353969836,0.06408213171791721,0.0,0.0,0.010779421560450581,0.010617246084637709,0.021558843120901162,0.021234492169275417,0.032338264681351744,0.031851738253913124,0.043117686241802324,0.042468984338550834
estimation,strip,section 3,SLV,2011,12,0.025422655106136168,0.013167971908096767,0.01397244383316786,0.019687609579961563,0.02456519686710562,0.03075261787828866,0.035981469414639346,0.03889487152756194,0.0,0.0,0.006355663776534042,0.006141299216776405,0.012711327553068084,0.01228259843355281,0.019066991329602125,0.018423897650329216,0.025422655106136168,0.02456519686710562
estimation,strip,section 3,SLV,2012,12,0.04444928645294163,0.03259271166070399,0.034115153035645183,0.035335350159352595,0.04391044246708729,0.04893589492617439,0.05881942702250405,0.06205022131559921,0.0,0.0,0.011112321613235408,0.010977610616771823,0.022224643226470817,0.021955221233543647,0.033336964839706225,0.03293283185031547,0.04444928645294163,0.04391044246708729
estimation,strip,section 3,SLV,2013,12,0.04111996293014124,0.03051571870159778,0.03422074516533874,0.03618242120521828,0.0408554319431534,0.044589915180313994,0.04720163240816,0.05429782863688405,0.0,0.0,0.01027999073253531,0.01021385798578835,0.02055998146507062,0.0204277159715767,0.03083997219760593,0.03064157395736505,0.04111996293014124,0.0408554319431534
estimation,strip,section 3,SLV,2014,12,0.05581489364214565,0.04487412348256822,0.048553114381688384,0.05085986079890167,0.05567802446509676,0.061447330052106126,0.06373767959719136,0.06602055833185223,0.0,0.0,0.013953723410536413,0.01391950611627419,0.027907446821072827,0.02783901223254838,0.04186117023160924,0.04175851834882257,0.05581489364214565,0.05567802446509676
estimation,strip,section 3,SLV,2015,12,0.058143522453523465,0.04952246060869392,0.04979655921555509,0.050756176865936815,0.054057698528731664,0.060874671653518876,0.07657345305927558,0.07784327652857878,0.0,0.0,0.014535880613380866,0.013514424632182916,0.029071761226761732,0.027028849264365832,0.0436076418401426,0.04054327389654875,0.058143522453523465,0.054057698528731664
estimation,strip,section 3,SLV,2016,12,0.05520163312209272,0.04374392731617981,0.04536185867916047,0.047437059488930435,0.056867005544286364,0.060263397513236214,0.06572058288270048,0.0679003618372416,0.0,0.0,0.01380040828052318,0.014216751386071591,0.02760081656104636,0.028433502772143182,0.04140122484156954,0.04265025415821477,0.05520163312209272,0.056867005544286364
estimation,strip,section 3,SLV,2017,12,0.05744508723257888,0.0490202471545162,0.051657863681553506,0.05476276375731406,0.05717944839822002,0.061429039272745845,0.062024955533857326,0.06475849005113533,0.0,0.0,0.01436127180814472,0.014294862099555005,0.02872254361628944,0.02858972419911001,0.04308381542443416,0.04288458629866501,0.05744508723257888,0.05717944839822002
estimation,strip,section 3,SLV,2018,12,0.06424162116648006,0.051739675462976586,0.05316581828977045,0.05810097288809146,0.06253552307901468,0.07088216346766256,0.07300413320839988,0.07876924923265699,0.0,0.0,0.016060405291620016,0.01563388076975367,0.03212081058324003,0.03126776153950734,0.048181215874860045,0.04690164230926101,0.06424162116648006,0.06253552307901468
estimation,strip,section 3,SLV,2019,12,0.05442418212407452,0.04234291164545078,0.04307534347336063,0.04608422799777698,0.05386603044985462,0.062382279428921876,0.06460058406140268,0.0669298675516819,0.0,0.0,0.01360604553101863,0.013466507612463655,0.02721209106203726,0.02693301522492731,0.040818136593055894,0.04039952283739097,0.05442418212407452,0.05386603044985462
estimation,strip,section 3,SLV,2020,12,0.04026781908522153,0.02714005932049791,0.02817703641454069,0.03294325404878293,0.04117774875293101,0.045019977286110194,0.05271475494088655,0.05356066214970559,0.0,0.0,0.010066954771305382,0.010294437188232752,0.020133909542610764,0.020588874376465505,0.030200864313916144,0.030883311564698257,0.04026781908522153,0.04117774875293101
estimation,strip,section 3,SLV,2021,12,0.03985679279737434,0.02489284897735815,0.02861205392068414,0.03657221243112251,0.043826152180178074,0.04547452827228313,0.04621774432586152,0.047980100210429664,0.0,0.0,0.009964198199343586,0.010956538045044519,0.01992839639868717,0.021913076090089037,0.02989259459803076,0.032869614135133556,0.03985679279737434,0.043826152180178074
estimation,strip,section 3,SLV,ALL,157,0.053473447314099046,0.023861525122383417,0.029048719059361815,0.04126358419313865,0.05001977690279151,0.06128052801663755,0.0718410919970295,0.1035444340414437,0.0,0.0,0.013368361828524761,0.012504944225697878,0.026736723657049523,0.025009888451395755,0.04010508548557429,0.03751483267709363,0.053473447314099046,0.05001977690279151
estimation,strip,section 3,UNG,2007,8,0.11847917374858204,0.08366030781110889,0.0918469752928194,0.11113677133082239,0.12533135963488626,0.1339309634305594,0.13730093530836018,0.13743795748129017,0.0,0.0,0.02961979343714551,0.031332839908721564,0.05923958687429102,0.06266567981744313,0.08885938031143653,0.09399851972616469,0.11847917374858204,0.12533135963488626
estimation,strip,section 3,UNG,2008,11,0.09749951593309394,0.08218590048972588,0.08256870815033793,0.08478038600268853,0.08817355571096767,0.09567080115629784,0.11484289826746555,0.14158512440995547,0.0,0.0,0.024374878983273486,0.02204338892774192,0.04874975796654697,0.04408677785548384,0.07312463694982047,0.06613016678322575,0.09749951593309394,0.08817355571096767
estimation,strip,section 3,UNG,2009,12,0.08645006647310068,0.05639508053420139,0.06326582238923967,0.06807159498200062,0.09285562124487917,0.10161763083343915,0.10651613286461152,0.11092308108034465,0.0,0.0,0.02161251661827517,0.023213905311219793,0.04322503323655034,0.046427810622439586,0.06483754985482551,0.06964171593365938,0.08645006647310068,0.09285562124487917
estimation,strip,section 3,UNG,2010,9,0.04247478516148202,0.031676003706706764,0.03252047958629146,0.03301491100023257,0.044262386723702876,0.045443005557525916,0.051014284783320964,0.05497431418359269,0.0,0.0,0.010618696290370506,0.011065596680925719,0.02123739258074101,0.022131193361851438,0.03185608887111152,0.03319679004277716,0.04247478516148202,0.044262386723702876
estimation,strip,section 3,UNG,2011,8,0.037046632566675716,0.026956113516241963,0.028323068565082803,0.0301996938200825,0.03191010251238308,0.03869653657108134,0.05151223663175965,0.05822185277524573,0.0,0.0,0.009261658141668929,0.00797752562809577,0.018523316283337858,0.01595505125619154,0.027784974425006787,0.023932576884287314,0.037046632566675716,0.03191010251238308
estimation,strip,section 3,UNG,2012,12,0.026102821418233058,0.017918682251537536,0.01855106641430446,0.0201517806268584,0.021857174473221042,0.02947856411737464,0.03340057375414983,0.043131936644660564,0.0,0.0,0.006525705354558264,0.0054642936183052606,0.013051410709116529,0.010928587236610521,0.019577116063674793,0.016392880854915783,0.026102821418233058,0.021857174473221042
estimation,strip,section 3,UNG,2013,12,0.026528881624667235,0.022919570385087105,0.023966687240202986,0.025520137784536545,0.026342785278064603,0.027590120280021366,0.028068460525686074,0.030333397319813733,0.0,0.0,0.006632220406166809,0.006585696319516151,0.013264440812333618,0.013171392639032302,0.019896661218500426,0.01975708895854845,0.026528881624667235,0.026342785278064603
