ticker,cycle,arm,entry,window,block,excluded_by,primary,robustness,truncated
SLV,18,strip,2010-05-24,estimation,,rule 2 floor,False,True,False
SLV,18,straddle,2010-05-24,estimation,A and B,,True,False,False
SLV,19,strip,2010-06-21,estimation,,rule 2 floor,False,True,False
SLV,19,straddle,2010-06-21,estimation,A and B,,True,False,False
SLV,20,strip,2010-07-19,estimation,,rule 2 floor,False,True,False
SLV,20,straddle,2010-07-19,estimation,A and B,,True,False,False
SLV,21,strip,2010-08-23,estimation,,rule 2 floor,False,True,False
SLV,21,straddle,2010-08-23,estimation,A and B,,True,False,False
SLV,22,strip,2010-09-20,estimation,,rule 2 floor,False,True,False
SLV,22,straddle,2010-09-20,estimation,A and B,,True,False,False
SLV,23,strip,2010-10-18,estimation,,rule 2 floor,False,True,False
SLV,23,straddle,2010-10-18,estimation,A and B,,True,False,False
SLV,24,strip,2010-11-22,estimation,A and B,,True,True,False
SLV,24,straddle,2010-11-22,estimation,A and B,,True,False,False
SLV,25,strip,2010-12-20,estimation,A and B,,True,True,False
SLV,25,straddle,2010-12-20,estimation,A and B,,True,False,False
SLV,26,strip,2011-01-24,estimation,A and B,,True,True,False
SLV,26,straddle,2011-01-24,estimation,A and B,,True,False,False
SLV,27,strip,2011-02-22,estimation,A and B,,True,True,False
SLV,27,straddle,2011-02-22,estimation,A and B,,True,False,False
SLV,28,strip,2011-03-21,estimation,A and B,,True,True,False
SLV,28,straddle,2011-03-21,estimation,A and B,,True,False,False
SLV,29,strip,2011-04-18,estimation,A and B,,True,True,False
SLV,29,straddle,2011-04-18,estimation,A and B,,True,False,False
SLV,30,strip,2011-05-23,estimation,A and B,,True,True,False
SLV,30,straddle,2011-05-23,estimation,A and B,,True,False,False
SLV,31,strip,2011-06-20,estimation,A and B,,True,True,False
SLV,31,straddle,2011-06-20,estimation,A and B,,True,False,False
SLV,32,strip,2011-07-18,estimation,A and B,,True,True,False
SLV,32,straddle,2011-07-18,estimation,A and B,,True,False,False
SLV,33,strip,2011-08-22,estimation,A and B,,True,True,False
SLV,33,straddle,2011-08-22,estimation,A and B,,True,False,False
SLV,34,strip,2011-09-19,estimation,A and B,,True,True,False
SLV,34,straddle,2011-09-19,estimation,A and B,,True,False,False
SLV,35,strip,2011-10-24,estimation,A and B,,True,True,False
SLV,35,straddle,2011-10-24,estimation,A and B,,True,False,False
SLV,36,strip,2011-11-21,estimation,A and B,,True,True,False
SLV,36,straddle,2011-11-21,estimation,A and B,,True,False,False
SLV,37,strip,2011-12-19,estimation,A and B,,True,True,False
SLV,37,straddle,2011-12-19,estimation,A and B,,True,False,False
SLV,38,strip,2012-01-23,estimation,A and B,,True,True,False
SLV,38,straddle,2012-01-23,estimation,A and B,,True,False,False
SLV,39,strip,2012-02-21,estimation,A and B,,True,True,False
SLV,39,straddle,2012-02-21,estimation,A and B,,True,False,False
SLV,40,strip,2012-03-19,estimation,A and B,,True,True,False
SLV,40,straddle,2012-03-19,estimation,A and B,,True,False,False
SLV,41,strip,2012-04-23,estimation,A and B,,True,True,False
SLV,41,straddle,2012-04-23,estimation,A and B,,True,False,False
SLV,42,strip,2012-05-21,estimation,A and B,,True,True,False
SLV,42,straddle,2012-05-21,estimation,A and B,,True,False,False
SLV,43,strip,2012-06-18,estimation,A and B,,True,True,False
SLV,43,straddle,2012-06-18,estimation,A and B,,True,False,False
SLV,44,strip,2012-07-23,estimation,A and B,,True,True,False
SLV,44,straddle,2012-07-23,estimation,A and B,,True,False,False
SLV,45,strip,2012-08-20,estimation,A and B,,True,True,False
SLV,45,straddle,2012-08-20,estimation,A and B,,True,False,False
SLV,46,strip,2012-09-24,estimation,A and B,,True,True,False
SLV,46,straddle,2012-09-24,estimation,A and B,,True,False,False
SLV,47,strip,2012-10-22,estimation,A and B,,True,True,False
SLV,47,straddle,2012-10-22,estimation,A and B,,True,False,False
SLV,48,strip,2012-11-19,estimation,A and B,,True,True,False
SLV,48,straddle,2012-11-19,estimation,A and B,,True,False,False
SLV,49,strip,2012-12-24,estimation,A and B,,True,True,False
SLV,49,straddle,2012-12-24,estimation,A and B,,True,False,False
SLV,50,strip,2013-01-22,estimation,A and B,,True,True,False
SLV,50,straddle,2013-01-22,estimation,A and B,,True,False,False
SLV,51,strip,2013-02-19,estimation,,rule 2 floor,False,True,False
SLV,51,straddle,2013-02-19,estimation,A and B,,True,False,False
SLV,52,strip,2013-03-18,estimation,A and B,,True,True,False
SLV,52,straddle,2013-03-18,estimation,A and B,,True,False,False
SLV,53,strip,2013-04-22,estimation,A and B,,True,True,False
SLV,53,straddle,2013-04-22,estimation,A and B,,True,False,False
SLV,54,strip,2013-05-20,estimation,A and B,,True,True,False
SLV,54,straddle,2013-05-20,estimation,A and B,,True,False,False
SLV,55,strip,2013-06-24,estimation,A and B,,True,True,False
SLV,55,straddle,2013-06-24,estimation,A and B,,True,False,False
SLV,56,strip,2013-07-22,estimation,A and B,,True,True,False
SLV,56,straddle,2013-07-22,estimation,A and B,,True,False,False
SLV,57,strip,2013-08-19,estimation,,rule 2 floor,False,True,False
SLV,57,straddle,2013-08-19,estimation,A and B,,True,False,False
SLV,58,strip,2013-09-23,estimation,A and B,,True,True,False
SLV,58,straddle,2013-09-23,estimation,A and B,,True,False,False
SLV,59,strip,2013-10-21,estimation,A and B,,True,True,False
SLV,59,straddle,2013-10-21,estimation,A and B,,True,False,False
SLV,60,strip,2013-11-18,estimation,A and B,,True,True,False
SLV,60,straddle,2013-11-18,estimation,A and B,,True,False,False
SLV,61,strip,2013-12-23,estimation,,rule 2 floor,False,True,False
SLV,61,straddle,2013-12-23,estimation,A and B,,True,False,False
SLV,62,strip,2014-01-21,estimation,A and B,,True,True,False
SLV,62,straddle,2014-01-21,estimation,A and B,,True,False,False
SLV,63,strip,2014-02-24,estimation,A and B,,True,True,False
SLV,63,straddle,2014-02-24,estimation,A and B,,True,False,False
SLV,64,strip,2014-03-24,estimation,A and B,,True,True,False
SLV,64,straddle,2014-03-24,estimation,A and B,,True,False,False
SLV,65,strip,2014-04-21,estimation,,rule 2 floor,False,True,False
SLV,65,straddle,2014-04-21,estimation,A and B,,True,False,False
SLV,66,strip,2014-05-19,estimation,A and B,,True,True,False
SLV,66,straddle,2014-05-19,estimation,A and B,,True,False,False
SLV,67,strip,2014-06-23,estimation,A and B,,True,True,False
SLV,67,straddle,2014-06-23,estimation,A and B,,True,False,False
SLV,68,strip,2014-07-21,estimation,,rule 2 floor,False,True,False
SLV,68,straddle,2014-07-21,estimation,A and B,,True,False,False
SLV,69,strip,2014-08-18,estimation,,rule 2 floor,False,True,False
SLV,69,straddle,2014-08-18,estimation,A and B,,True,False,False
SLV,70,strip,2014-09-22,estimation,A and B,,True,True,False
SLV,70,straddle,2014-09-22,estimation,A and B,,True,False,False
SLV,71,strip,2014-10-20,estimation,A and B,,True,True,False
SLV,71,straddle,2014-10-20,estimation,A and B,,True,False,False
SLV,72,strip,2014-11-24,estimation,A and B,,True,True,False
SLV,72,straddle,2014-11-24,estimation,A and B,,True,False,False
SLV,73,strip,2014-12-22,estimation,A and B,,True,True,False
SLV,73,straddle,2014-12-22,estimation,A and B,,True,False,False
SLV,74,strip,2015-01-20,estimation,A and B,,True,True,False
SLV,74,straddle,2015-01-20,estimation,A and B,,True,False,False
SLV,75,strip,2015-02-23,estimation,A and B,,True,True,False
SLV,75,straddle,2015-02-23,estimation,A and B,,True,False,False
SLV,76,strip,2015-03-23,estimation,,rule 2 floor,False,True,False
SLV,76,straddle,2015-03-23,estimation,A and B,,True,False,False
SLV,77,strip,2015-04-20,estimation,,rule 2 floor,False,True,False
SLV,77,straddle,2015-04-20,estimation,A and B,,True,False,False
SLV,78,strip,2015-05-18,estimation,A and B,,True,True,False
SLV,78,straddle,2015-05-18,estimation,A and B,,True,False,False
SLV,79,strip,2015-06-22,estimation,,rule 2 floor,False,True,False
SLV,79,straddle,2015-06-22,estimation,A and B,,True,False,False
SLV,80,strip,2015-07-20,estimation,A and B,,True,True,False
SLV,80,straddle,2015-07-20,estimation,A and B,,True,False,False
SLV,81,strip,2015-08-24,estimation,,rule 2 floor,False,True,False
SLV,81,straddle,2015-08-24,estimation,A and B,,True,False,False
SLV,82,strip,2015-09-21,estimation,,rule 2 floor,False,True,False
SLV,82,straddle,2015-09-21,estimation,A and B,,True,False,False
SLV,83,strip,2015-10-19,estimation,,rule 2 floor,False,True,False
SLV,83,straddle,2015-10-19,estimation,A and B,,True,False,False
SLV,84,strip,2015-11-23,estimation,,rule 2 floor,False,True,False
SLV,84,straddle,2015-11-23,estimation,A and B,,True,False,False
SLV,85,strip,2015-12-21,estimation,,rule 2 floor,False,True,False
SLV,85,straddle,2015-12-21,estimation,A and B,,True,False,False
SLV,86,strip,2016-01-19,estimation,,rule 2 floor,False,True,False
SLV,86,straddle,2016-01-19,estimation,A and B,,True,False,False
SLV,87,strip,2016-02-22,estimation,,rule 2 floor,False,True,False
SLV,87,straddle,2016-02-22,estimation,A and B,,True,False,False
SLV,88,strip,2016-03-21,estimation,,rule 2 floor,False,True,False
SLV,88,straddle,2016-03-21,estimation,A and B,,True,False,False
SLV,89,strip,2016-04-18,estimation,,rule 2 floor,False,True,False
SLV,89,straddle,2016-04-18,estimation,A and B,,True,False,False
SLV,90,strip,2016-05-23,estimation,,rule 2 floor,False,True,False
SLV,90,straddle,2016-05-23,estimation,A and B,,True,False,False
SLV,91,strip,2016-06-20,estimation,A and B,,True,True,False
SLV,91,straddle,2016-06-20,estimation,A and B,,True,False,False
SLV,92,strip,2016-07-18,estimation,A and B,,True,True,False
SLV,92,straddle,2016-07-18,estimation,A and B,,True,False,False
SLV,93,strip,2016-08-22,estimation,,rule 2 floor,False,True,False
SLV,93,straddle,2016-08-22,estimation,A and B,,True,False,False
SLV,94,strip,2016-09-19,estimation,,rule 2 floor,False,True,False
SLV,94,straddle,2016-09-19,estimation,A and B,,True,False,False
SLV,95,strip,2016-10-24,estimation,,rule 2 floor,False,True,False
SLV,95,straddle,2016-10-24,estimation,A and B,,True,False,False
SLV,96,strip,2016-11-21,estimation,,rule 2 floor,False,True,False
SLV,96,straddle,2016-11-21,estimation,A and B,,True,False,False
SLV,97,strip,2016-12-19,estimation,,rule 2 floor,False,True,False
SLV,97,straddle,2016-12-19,estimation,A and B,,True,False,False
SLV,98,strip,2017-01-23,estimation,,rule 2 floor,False,True,False
SLV,98,straddle,2017-01-23,estimation,A and B,,True,False,False
SLV,99,strip,2017-02-21,estimation,,rule 2 floor,False,True,False
SLV,99,straddle,2017-02-21,estimation,A and B,,True,False,False
SLV,100,strip,2017-03-20,estimation,,rule 2 floor,False,True,False
SLV,100,straddle,2017-03-20,estimation,A and B,,True,False,False
SLV,101,strip,2017-04-24,estimation,,rule 2 floor,False,True,False
SLV,101,straddle,2017-04-24,estimation,A and B,,True,False,False
SLV,102,strip,2017-05-22,estimation,,rule 2 floor,False,True,False
SLV,102,straddle,2017-05-22,estimation,A and B,,True,False,False
SLV,103,strip,2017-06-19,estimation,,rule 2 floor,False,True,False
SLV,103,straddle,2017-06-19,estimation,A and B,,True,False,False
SLV,104,strip,2017-07-24,estimation,,rule 2 floor,False,True,False
SLV,104,straddle,2017-07-24,estimation,A and B,,True,False,False
SLV,105,strip,2017-08-21,estimation,,rule 2 floor,False,True,False
SLV,105,straddle,2017-08-21,estimation,A and B,,True,False,False
SLV,106,strip,2017-09-18,estimation,,rule 2 floor,False,True,False
SLV,106,straddle,2017-09-18,estimation,A and B,,True,False,False
SLV,107,strip,2017-10-23,estimation,,rule 2 floor,False,True,False
SLV,107,straddle,2017-10-23,estimation,A and B,,True,False,False
SLV,108,strip,2017-11-20,estimation,,rule 2 floor,False,True,False
SLV,108,straddle,2017-11-20,estimation,A and B,,True,False,False
SLV,109,strip,2017-12-18,estimation,,rule 2 floor,False,True,False
SLV,109,straddle,2017-12-18,estimation,A and B,,True,False,False
SLV,110,strip,2018-01-22,estimation,,rule 2 floor,False,True,False
SLV,110,straddle,2018-01-22,estimation,A and B,,True,False,False
SLV,111,strip,2018-02-20,estimation,,rule 2 floor,False,True,False
SLV,111,straddle,2018-02-20,estimation,A and B,,True,False,False
SLV,112,strip,2018-03-19,estimation,,rule 2 floor,False,True,False
SLV,112,straddle,2018-03-19,estimation,A and B,,True,False,False
SLV,113,strip,2018-04-23,estimation,,rule 2 floor,False,True,False
SLV,113,straddle,2018-04-23,estimation,A and B,,True,False,False
SLV,114,strip,2018-05-21,estimation,,rule 2 floor,False,True,False
SLV,114,straddle,2018-05-21,estimation,A and B,,True,False,False
SLV,115,strip,2018-06-18,estimation,,rule 2 floor,False,True,False
SLV,115,straddle,2018-06-18,estimation,A and B,,True,False,False
SLV,116,strip,2018-07-23,estimation,,rule 2 floor,False,True,False
SLV,116,straddle,2018-07-23,estimation,A and B,,True,False,False
SLV,117,strip,2018-08-20,estimation,,rule 2 floor,False,True,False
SLV,117,straddle,2018-08-20,estimation,A and B,,True,False,False
SLV,118,strip,2018-09-24,estimation,,rule 2 floor,False,True,False
SLV,118,straddle,2018-09-24,estimation,A and B,,True,False,False
SLV,119,strip,2018-10-22,estimation,,rule 2 floor,False,True,False
SLV,119,straddle,2018-10-22,estimation,A and B,,True,False,False
SLV,120,strip,2018-11-19,estimation,,rule 2 floor,False,True,False
SLV,120,straddle,2018-11-19,estimation,A and B,,True,False,False
SLV,121,strip,2018-12-24,estimation,,rule 2 floor,False,True,False
SLV,121,straddle,2018-12-24,estimation,A and B,,True,False,False
SLV,122,strip,2019-01-22,estimation,,rule 2 floor,False,True,False
SLV,122,straddle,2019-01-22,estimation,A and B,,True,False,False
SLV,123,strip,2019-02-19,estimation,,rule 2 floor,False,True,False
SLV,123,straddle,2019-02-19,estimation,A and B,,True,False,False
SLV,124,strip,2019-03-18,estimation,,rule 2 floor,False,True,False
SLV,124,straddle,2019-03-18,estimation,A and B,,True,False,False
SLV,125,strip,2019-04-22,estimation,,rule 2 floor,False,True,False
SLV,125,straddle,2019-04-22,estimation,A and B,,True,False,False
SLV,126,strip,2019-05-20,estimation,,rule 2 floor,False,True,False
SLV,126,straddle,2019-05-20,estimation,A and B,,True,False,False
SLV,127,strip,2019-06-24,estimation,,rule 2 floor,False,True,False
SLV,127,straddle,2019-06-24,estimation,A and B,,True,False,False
SLV,128,strip,2019-07-22,estimation,,rule 2 floor,False,True,False
SLV,128,straddle,2019-07-22,estimation,A and B,,True,False,False
SLV,129,strip,2019-08-19,estimation,,rule 2 floor,False,True,False
SLV,129,straddle,2019-08-19,estimation,A and B,,True,False,False
SLV,130,strip,2019-09-23,estimation,A and B,,True,True,False
SLV,130,straddle,2019-09-23,estimation,A and B,,True,False,False
SLV,131,strip,2019-10-21,estimation,,rule 2 floor,False,True,False
SLV,131,straddle,2019-10-21,estimation,A and B,,True,False,False
SLV,132,strip,2019-11-18,estimation,,rule 2 floor,False,True,False
SLV,132,straddle,2019-11-18,estimation,A and B,,True,False,False
SLV,133,strip,2019-12-23,estimation,,rule 2 floor,False,True,False
SLV,133,straddle,2019-12-23,estimation,A and B,,True,False,False
SLV,134,strip,2020-01-21,estimation,,rule 2 floor,False,True,False
SLV,134,straddle,2020-01-21,estimation,A and B,,True,False,False
SLV,135,strip,2020-02-24,estimation,,rule 2 floor,False,True,False
SLV,135,straddle,2020-02-24,estimation,A and B,,True,False,False
SLV,136,strip,2020-03-23,estimation,A and B,,True,True,False
SLV,136,straddle,2020-03-23,estimation,A and B,,True,False,False
SLV,137,strip,2020-04-20,estimation,A and B,,True,True,False
SLV,137,straddle,2020-04-20,estimation,A and B,,True,False,False
SLV,138,strip,2020-05-18,estimation,A and B,,True,True,False
SLV,138,straddle,2020-05-18,estimation,A and B,,True,False,False
SLV,139,strip,2020-06-22,estimation,A and B,,True,True,False
SLV,139,straddle,2020-06-22,estimation,A and B,,True,False,False
SLV,140,strip,2020-07-20,estimation,A and B,,True,True,False
SLV,140,straddle,2020-07-20,estimation,A and B,,True,False,False
SLV,141,strip,2020-08-24,estimation,A and B,,True,True,False
SLV,141,straddle,2020-08-24,estimation,A and B,,True,False,False
SLV,142,strip,2020-09-21,estimation,A and B,,True,True,False
SLV,142,straddle,2020-09-21,estimation,A and B,,True,False,False
SLV,143,strip,2020-10-19,estimation,A and B,,True,True,False
SLV,143,straddle,2020-10-19,estimation,A and B,,True,False,False
SLV,144,strip,2020-11-23,estimation,A and B,,True,True,False
SLV,144,straddle,2020-11-23,estimation,A and B,,True,False,False
SLV,145,strip,2020-12-21,estimation,A and B,,True,True,False
SLV,145,straddle,2020-12-21,estimation,A and B,,True,False,False
SLV,146,strip,2021-01-19,estimation,A and B,,True,True,False
SLV,146,straddle,2021-01-19,estimation,A and B,,True,False,False
SLV,147,strip,2021-02-22,estimation,A and B,,True,True,False
SLV,147,straddle,2021-02-22,estimation,A and B,,True,False,False
SLV,148,strip,2021-03-22,estimation,A and B,,True,True,False
SLV,148,straddle,2021-03-22,estimation,A and B,,True,False,False
SLV,149,strip,2021-04-19,estimation,A and B,,True,True,False
SLV,149,straddle,2021-04-19,estimation,A and B,,True,False,False
SLV,150,strip,2021-05-24,estimation,A and B,,True,True,False
SLV,150,straddle,2021-05-24,estimation,A and B,,True,False,False
SLV,151,strip,2021-06-21,estimation,A and B,,True,True,False
SLV,151,straddle,2021-06-21,estimation,A and B,,True,False,False
SLV,152,strip,2021-07-19,estimation,A and B,,True,True,False
SLV,152,straddle,2021-07-19,estimation,A and B,,True,False,False
SLV,153,strip,2021-08-23,estimation,A and B,,True,True,False
SLV,153,straddle,2021-08-23,estimation,A and B,,True,False,False
SLV,154,strip,2021-09-20,estimation,A and B,,True,True,False
SLV,154,straddle,2021-09-20,estimation,A and B,,True,False,False
SLV,155,strip,2021-10-18,estimation,A and B,,True,True,False
SLV,155,straddle,2021-10-18,estimation,A and B,,True,False,False
SLV,156,strip,2021-11-22,estimation,A and B,,True,True,False
SLV,156,straddle,2021-11-22,estimation,A and B,,True,False,False
SLV,157,strip,2021-12-20,estimation,A and B,,True,True,False
SLV,157,straddle,2021-12-20,estimation,A and B,,True,False,False
SLV,158,strip,2022-01-24,holdout,C,,True,True,False
SLV,158,straddle,2022-01-24,holdout,C,,True,False,False
SLV,159,strip,2022-02-22,holdout,C,,True,True,False
SLV,159,straddle,2022-02-22,holdout,C,,True,False,False
SLV,160,strip,2022-03-21,holdout,C,,True,True,False
SLV,160,straddle,2022-03-21,holdout,C,,True,False,False
SLV,161,strip,2022-04-18,holdout,C,,True,True,False
SLV,161,straddle,2022-04-18,holdout,C,,True,False,False
SLV,162,strip,2022-05-23,holdout,C,,True,True,False
SLV,162,straddle,2022-05-23,holdout,C,,True,False,False
SLV,163,strip,2022-06-21,holdout,C,,True,True,False
SLV,163,straddle,2022-06-21,holdout,C,,True,False,False
SLV,164,strip,2022-07-18,holdout,C,,True,True,False
SLV,164,straddle,2022-07-18,holdout,C,,True,False,False
SLV,165,strip,2022-08-22,holdout,C,,True,True,False
SLV,165,straddle,2022-08-22,holdout,C,,True,False,False
SLV,166,strip,2022-09-19,holdout,C,,True,True,False
SLV,166,straddle,2022-09-19,holdout,C,,True,False,False
SLV,167,strip,2022-10-24,holdout,C,,True,True,False
SLV,167,straddle,2022-10-24,holdout,C,,True,False,False
SLV,168,strip,2022-11-21,holdout,C,,True,True,False
SLV,168,straddle,2022-11-21,holdout,C,,True,False,False
SLV,169,strip,2022-12-19,holdout,C,,True,True,False
SLV,169,straddle,2022-12-19,holdout,C,,True,False,False
SLV,170,strip,2023-01-23,holdout,C,,True,True,False
SLV,170,straddle,2023-01-23,holdout,C,,True,False,False
SLV,171,strip,2023-02-21,holdout,C,,True,True,False
SLV,171,straddle,2023-02-21,holdout,C,,True,False,False
SLV,172,strip,2023-03-20,holdout,C,,True,True,False
SLV,172,straddle,2023-03-20,holdout,C,,True,False,False
SLV,173,strip,2023-04-24,holdout,C,,True,True,False
SLV,173,straddle,2023-04-24,holdout,C,,True,False,False
SLV,174,strip,2023-05-22,holdout,C,,True,True,False
SLV,174,straddle,2023-05-22,holdout,C,,True,False,False
SLV,175,strip,2023-06-20,holdout,C,,True,True,False
SLV,175,straddle,2023-06-20,holdout,C,,True,False,False
SLV,176,strip,2023-07-24,holdout,C,,True,True,False
SLV,176,straddle,2023-07-24,holdout,C,,True,False,False
SLV,177,strip,2023-08-21,holdout,C,,True,True,False
SLV,177,straddle,2023-08-21,holdout,C,,True,False,False
SLV,178,strip,2023-09-18,holdout,C,,True,True,False
SLV,178,straddle,2023-09-18,holdout,C,,True,False,False
SLV,179,strip,2023-10-23,holdout,C,,True,True,False
SLV,179,straddle,2023-10-23,holdout,C,,True,False,False
SLV,180,strip,2023-11-20,holdout,C,,True,True,False
SLV,180,straddle,2023-11-20,holdout,C,,True,False,False
SLV,181,strip,2023-12-18,holdout,C,,True,True,False
SLV,181,straddle,2023-12-18,holdout,C,,True,False,False
SLV,182,strip,2024-01-22,holdout,C,,True,True,False
SLV,182,straddle,2024-01-22,holdout,C,,True,False,False
SLV,183,strip,2024-02-20,holdout,,rule 2 floor,False,True,False
SLV,183,straddle,2024-02-20,holdout,C,,True,False,False
SLV,184,strip,2024-03-18,holdout,C,,True,True,False
SLV,184,straddle,2024-03-18,holdout,C,,True,False,False
SLV,185,strip,2024-04-22,holdout,C,,True,True,False
SLV,185,straddle,2024-04-22,holdout,C,,True,False,False
SLV,186,strip,2024-05-20,holdout,C,,True,True,False
SLV,186,straddle,2024-05-20,holdout,C,,True,False,False
SLV,187,strip,2024-06-24,holdout,C,,True,True,False
SLV,187,straddle,2024-06-24,holdout,C,,True,False,False
SLV,188,strip,2024-07-22,holdout,C,,True,True,False
SLV,188,straddle,2024-07-22,holdout,C,,True,False,False
SLV,189,strip,2024-08-19,holdout,C,,True,True,False
SLV,189,straddle,2024-08-19,holdout,C,,True,False,False
SLV,190,strip,2024-09-23,holdout,C,,True,True,False
SLV,190,straddle,2024-09-23,holdout,C,,True,False,False
SLV,191,strip,2024-10-21,holdout,C,,True,True,False
SLV,191,straddle,2024-10-21,holdout,C,,True,False,False
SLV,192,strip,2024-11-18,holdout,C,,True,True,False
SLV,192,straddle,2024-11-18,holdout,C,,True,False,False
SLV,193,strip,2024-12-23,holdout,C,,True,True,False
SLV,193,straddle,2024-12-23,holdout,C,,True,False,False
SLV,194,strip,2025-01-21,holdout,C,,True,True,False
SLV,194,straddle,2025-01-21,holdout,C,,True,False,False
SLV,195,strip,2025-02-24,holdout,C,,True,True,False
SLV,195,straddle,2025-02-24,holdout,C,,True,False,False
SLV,196,strip,2025-03-24,holdout,C,,True,True,False
SLV,196,straddle,2025-03-24,holdout,C,,True,False,False
SLV,197,strip,2025-04-21,holdout,C,,True,True,False
SLV,197,straddle,2025-04-21,holdout,C,,True,False,False
SLV,198,strip,2025-05-19,holdout,C,,True,True,False
SLV,198,straddle,2025-05-19,holdout,C,,True,False,False
SLV,199,strip,2025-06-23,holdout,C,,True,True,False
SLV,199,straddle,2025-06-23,holdout,C,,True,False,False
SLV,200,strip,2025-07-21,holdout,C,,True,True,False
SLV,200,straddle,2025-07-21,holdout,C,,True,False,False
USO,1,strip,2007-05-21,estimation,,rule 2 floor,False,True,False
USO,1,straddle,2007-05-21,estimation,A and B,,True,False,False
USO,2,strip,2007-06-18,estimation,A and B,,True,True,False
USO,2,straddle,2007-06-18,estimation,A and B,,True,False,False
USO,3,strip,2007-07-23,estimation,A and B,,True,True,False
USO,3,straddle,2007-07-23,estimation,A and B,,True,False,False
USO,4,strip,2007-08-20,estimation,A and B,,True,True,False
USO,4,straddle,2007-08-20,estimation,A and B,,True,False,False
USO,5,strip,2007-09-24,estimation,,rule 2 floor,False,True,False
USO,5,straddle,2007-09-24,estimation,A and B,,True,False,False
USO,6,strip,2007-10-22,estimation,,rule 2 floor,False,True,False
USO,6,straddle,2007-10-22,estimation,A and B,,True,False,False
USO,7,strip,2007-11-19,estimation,A and B,,True,True,False
USO,7,straddle,2007-11-19,estimation,A and B,,True,False,False
USO,8,strip,2007-12-24,estimation,A and B,,True,True,False
USO,8,straddle,2007-12-24,estimation,A and B,,True,False,False
USO,9,strip,2008-01-22,estimation,,rule 2 floor,False,True,False
USO,9,straddle,2008-01-22,estimation,A and B,,True,False,False
USO,10,strip,2008-02-19,estimation,,rule 2 floor,False,True,False
USO,10,straddle,2008-02-19,estimation,A and B,,True,False,False
USO,11,strip,2008-03-24,estimation,A and B,,True,True,False
USO,11,straddle,2008-03-24,estimation,A and B,,True,False,False
USO,12,strip,2008-04-21,estimation,A and B,,True,True,False
USO,12,straddle,2008-04-21,estimation,A and B,,True,False,False
USO,13,strip,2008-05-19,estimation,A and B,,True,True,False
USO,13,straddle,2008-05-19,estimation,A and B,,True,False,False
USO,14,strip,2008-06-23,estimation,A and B,,True,True,False
USO,14,straddle,2008-06-23,estimation,A and B,,True,False,False
USO,15,strip,2008-07-21,estimation,A and B,,True,True,False
USO,15,straddle,2008-07-21,estimation,A and B,,True,False,False
USO,16,strip,2008-08-18,estimation,A and B,,True,True,False
USO,16,straddle,2008-08-18,estimation,A and B,,True,False,False
USO,17,strip,2008-09-22,estimation,A and B,,True,True,False
USO,17,straddle,2008-09-22,estimation,A and B,,True,False,False
USO,18,strip,2008-10-20,estimation,A and B,,True,True,False
USO,18,straddle,2008-10-20,estimation,A and B,,True,False,False
USO,19,strip,2008-11-24,estimation,A and B,,True,True,False
USO,19,straddle,2008-11-24,estimation,A and B,,True,False,False
USO,20,strip,2008-12-22,estimation,A and B,,True,True,False
USO,20,straddle,2008-12-22,estimation,A and B,,True,False,False
USO,21,strip,2009-01-20,estimation,A and B,,True,True,False
USO,21,straddle,2009-01-20,estimation,A and B,,True,False,False
USO,22,strip,2009-02-23,estimation,A and B,,True,True,False
USO,22,straddle,2009-02-23,estimation,A and B,,True,False,False
USO,23,strip,2009-03-23,estimation,A and B,,True,True,False
USO,23,straddle,2009-03-23,estimation,A and B,,True,False,False
USO,24,strip,2009-04-20,estimation,A and B,,True,True,False
USO,24,straddle,2009-04-20,estimation,A and B,,True,False,False
USO,25,strip,2009-05-18,estimation,A and B,,True,True,False
USO,25,straddle,2009-05-18,estimation,A and B,,True,False,False
USO,26,strip,2009-06-22,estimation,A and B,,True,True,False
USO,26,straddle,2009-06-22,estimation,A and B,,True,False,False
USO,27,strip,2009-07-20,estimation,A and B,,True,True,False
USO,27,straddle,2009-07-20,estimation,A and B,,True,False,False
USO,28,strip,2009-08-24,estimation,A and B,,True,True,False
USO,28,straddle,2009-08-24,estimation,A and B,,True,False,False
USO,29,strip,2009-09-21,estimation,A and B,,True,True,False
USO,29,straddle,2009-09-21,estimation,A and B,,True,False,False
USO,30,strip,2009-10-19,estimation,A and B,,True,True,False
USO,30,straddle,2009-10-19,estimation,A and B,,True,False,False
USO,31,strip,2009-11-23,estimation,A and B,,True,True,False
USO,31,straddle,2009-11-23,estimation,A and B,,True,False,False
USO,32,strip,2009-12-21,estimation,A and B,,True,True,False
USO,32,straddle,2009-12-21,estimation,A and B,,True,False,False
USO,33,strip,2010-01-19,estimation,A and B,,True,True,False
USO,33,straddle,2010-01-19,estimation,A and B,,True,False,False
USO,34,strip,2010-02-22,estimation,A and B,,True,True,False
USO,34,straddle,2010-02-22,estimation,A and B,,True,False,False
USO,35,strip,2010-03-22,estimation,A and B,,True,True,False
USO,35,straddle,2010-03-22,estimation,A and B,,True,False,False
USO,36,strip,2010-04-19,estimation,A and B,,True,True,False
USO,36,straddle,2010-04-19,estimation,A and B,,True,False,False
USO,37,strip,2010-05-24,estimation,A and B,,True,True,False
USO,37,straddle,2010-05-24,estimation,A and B,,True,False,False
USO,38,strip,2010-06-21,estimation,A and B,,True,True,False
