ticker,bucket,cycle_day,mid,unclassified,zero bid,carried,leg_days,share_mid,share_zero_bid,share_carried,share_unclassified
UNG,-1 to 0,12,830,0,70,0,900,0.9222222222222223,0.07777777777777778,0.0,0.0
UNG,-1 to 0,13,809,2,89,0,900,0.8988888888888888,0.09888888888888889,0.0,0.0022222222222222222
UNG,-1 to 0,14,787,1,112,0,900,0.8744444444444445,0.12444444444444444,0.0,0.0011111111111111111
UNG,-1 to 0,15,742,1,157,0,900,0.8244444444444444,0.17444444444444446,0.0,0.0011111111111111111
UNG,-1 to 0,16,701,1,191,0,893,0.7849944008958567,0.21388577827547592,0.0,0.0011198208286674132
UNG,-1 to 0,17,628,3,209,0,840,0.7476190476190476,0.2488095238095238,0.0,0.0035714285714285713
UNG,-1 to 0,18,420,0,162,0,582,0.7216494845360825,0.27835051546391754,0.0,0.0
UNG,-1 to 0,19,282,1,63,0,346,0.815028901734104,0.18208092485549132,0.0,0.002890173410404624
UNG,-1 to 0,20,244,3,99,0,346,0.7052023121387283,0.2861271676300578,0.0,0.008670520231213872
UNG,-1 to 0,21,214,0,116,0,330,0.6484848484848484,0.3515151515151515,0.0,0.0
UNG,-1 to 0,22,145,2,102,0,249,0.5823293172690763,0.40963855421686746,0.0,0.008032128514056224
UNG,-1 to 0,23,61,0,51,0,112,0.5446428571428571,0.45535714285714285,0.0,0.0
UNG,0 to 1,0,788,0,0,0,788,1.0,0.0,0.0,0.0
UNG,0 to 1,1,788,0,0,0,788,1.0,0.0,0.0,0.0
UNG,0 to 1,2,787,1,0,0,788,0.998730964467005,0.0,0.0,0.0012690355329949238
UNG,0 to 1,3,788,0,0,0,788,1.0,0.0,0.0,0.0
UNG,0 to 1,4,786,0,2,0,788,0.9974619289340102,0.0025380710659898475,0.0,0.0
UNG,0 to 1,5,781,0,7,0,788,0.9911167512690355,0.008883248730964468,0.0,0.0
UNG,0 to 1,6,778,0,10,0,788,0.9873096446700508,0.012690355329949238,0.0,0.0
UNG,0 to 1,7,762,0,26,0,788,0.9670050761421319,0.03299492385786802,0.0,0.0
UNG,0 to 1,8,753,0,35,0,788,0.9555837563451777,0.044416243654822336,0.0,0.0
UNG,0 to 1,9,740,0,48,0,788,0.9390862944162437,0.06091370558375635,0.0,0.0
UNG,0 to 1,10,715,1,72,0,788,0.9073604060913706,0.09137055837563451,0.0,0.0012690355329949238
UNG,0 to 1,11,709,0,79,0,788,0.899746192893401,0.10025380710659898,0.0,0.0
UNG,0 to 1,12,695,1,92,0,788,0.881979695431472,0.116751269035533,0.0,0.0012690355329949238
UNG,0 to 1,13,657,0,131,0,788,0.833756345177665,0.16624365482233502,0.0,0.0
UNG,0 to 1,14,589,2,197,0,788,0.7474619289340102,0.25,0.0,0.0025380710659898475
UNG,0 to 1,15,556,4,228,0,788,0.7055837563451777,0.2893401015228426,0.0,0.005076142131979695
UNG,0 to 1,16,509,1,271,0,781,0.6517285531370038,0.34699103713188223,0.0,0.0012804097311139564
UNG,0 to 1,17,424,2,303,0,729,0.5816186556927297,0.4156378600823045,0.0,0.0027434842249657062
UNG,0 to 1,18,322,2,197,0,521,0.6180422264875239,0.3781190019193858,0.0,0.003838771593090211
UNG,0 to 1,19,202,0,105,0,307,0.6579804560260586,0.34201954397394135,0.0,0.0
UNG,0 to 1,20,176,0,131,0,307,0.5732899022801303,0.42671009771986973,0.0,0.0
UNG,0 to 1,21,146,0,145,0,291,0.5017182130584192,0.49828178694158076,0.0,0.0
UNG,0 to 1,22,93,0,126,0,219,0.4246575342465753,0.5753424657534246,0.0,0.0
UNG,0 to 1,23,40,0,55,0,95,0.42105263157894735,0.5789473684210527,0.0,0.0
UNG,1 to 2,0,772,0,0,0,772,1.0,0.0,0.0,0.0
UNG,1 to 2,1,741,0,31,0,772,0.9598445595854922,0.04015544041450777,0.0,0.0
UNG,1 to 2,2,729,0,43,0,772,0.944300518134715,0.05569948186528497,0.0,0.0
UNG,1 to 2,3,699,0,73,0,772,0.905440414507772,0.09455958549222798,0.0,0.0
UNG,1 to 2,4,671,0,101,0,772,0.8691709844559585,0.13082901554404144,0.0,0.0
UNG,1 to 2,5,644,0,128,0,772,0.8341968911917098,0.16580310880829016,0.0,0.0
UNG,1 to 2,6,596,0,176,0,772,0.772020725388601,0.22797927461139897,0.0,0.0
UNG,1 to 2,7,575,0,197,0,772,0.7448186528497409,0.2551813471502591,0.0,0.0
UNG,1 to 2,8,528,0,244,0,772,0.6839378238341969,0.3160621761658031,0.0,0.0
UNG,1 to 2,9,510,0,262,0,772,0.6606217616580311,0.3393782383419689,0.0,0.0
UNG,1 to 2,10,455,0,317,0,772,0.5893782383419689,0.4106217616580311,0.0,0.0
UNG,1 to 2,11,423,1,348,0,772,0.5479274611398963,0.45077720207253885,0.0,0.0012953367875647669
UNG,1 to 2,12,394,0,378,0,772,0.5103626943005182,0.4896373056994819,0.0,0.0
UNG,1 to 2,13,352,3,417,0,772,0.45595854922279794,0.5401554404145078,0.0,0.0038860103626943004
UNG,1 to 2,14,314,3,455,0,772,0.4067357512953368,0.5893782383419689,0.0,0.0038860103626943004
UNG,1 to 2,15,252,2,518,0,772,0.32642487046632124,0.6709844559585493,0.0,0.0025906735751295338
UNG,1 to 2,16,215,2,549,0,766,0.28067885117493474,0.716710182767624,0.0,0.0026109660574412533
UNG,1 to 2,17,181,1,533,0,715,0.25314685314685315,0.7454545454545455,0.0,0.0013986013986013986
UNG,1 to 2,18,127,3,374,0,504,0.251984126984127,0.7420634920634921,0.0,0.005952380952380952
UNG,1 to 2,19,79,0,210,0,289,0.27335640138408307,0.726643598615917,0.0,0.0
UNG,1 to 2,20,66,1,222,0,289,0.22837370242214533,0.7681660899653979,0.0,0.0034602076124567475
UNG,1 to 2,21,52,3,219,0,274,0.1897810218978102,0.7992700729927007,0.0,0.010948905109489052
UNG,1 to 2,22,28,1,179,0,208,0.1346153846153846,0.8605769230769231,0.0,0.004807692307692308
UNG,1 to 2,23,13,0,63,0,76,0.17105263157894737,0.8289473684210527,0.0,0.0
UNG,2 to 3,0,391,0,0,0,391,1.0,0.0,0.0,0.0
UNG,2 to 3,1,338,0,53,0,391,0.8644501278772379,0.13554987212276215,0.0,0.0
UNG,2 to 3,2,313,0,78,0,391,0.8005115089514067,0.19948849104859334,0.0,0.0
UNG,2 to 3,3,287,0,104,0,391,0.7340153452685422,0.2659846547314578,0.0,0.0
UNG,2 to 3,4,268,0,123,0,391,0.6854219948849105,0.3145780051150895,0.0,0.0
UNG,2 to 3,5,240,0,151,0,391,0.6138107416879796,0.38618925831202044,0.0,0.0
UNG,2 to 3,6,206,0,185,0,391,0.5268542199488491,0.4731457800511509,0.0,0.0
UNG,2 to 3,7,183,0,208,0,391,0.4680306905370844,0.5319693094629157,0.0,0.0
UNG,2 to 3,8,166,0,225,0,391,0.42455242966751916,0.5754475703324808,0.0,0.0
UNG,2 to 3,9,148,0,243,0,391,0.37851662404092073,0.6214833759590793,0.0,0.0
UNG,2 to 3,10,130,1,260,0,391,0.33248081841432225,0.6649616368286445,0.0,0.0025575447570332483
UNG,2 to 3,11,118,1,272,0,391,0.30179028132992325,0.6956521739130435,0.0,0.0025575447570332483
UNG,2 to 3,12,108,3,280,0,391,0.27621483375959077,0.7161125319693095,0.0,0.0076726342710997444
UNG,2 to 3,13,97,1,293,0,391,0.24808184143222506,0.7493606138107417,0.0,0.0025575447570332483
UNG,2 to 3,14,80,0,311,0,391,0.20460358056265984,0.7953964194373402,0.0,0.0
UNG,2 to 3,15,49,2,340,0,391,0.12531969309462915,0.8695652173913043,0.0,0.005115089514066497
UNG,2 to 3,16,46,1,339,0,386,0.11917098445595854,0.8782383419689119,0.0,0.0025906735751295338
UNG,2 to 3,17,43,2,302,0,347,0.1239193083573487,0.8703170028818443,0.0,0.005763688760806916
UNG,2 to 3,18,21,0,224,0,245,0.08571428571428572,0.9142857142857143,0.0,0.0
UNG,2 to 3,19,19,1,120,0,140,0.1357142857142857,0.8571428571428571,0.0,0.007142857142857143
UNG,2 to 3,20,14,1,125,0,140,0.1,0.8928571428571429,0.0,0.007142857142857143
UNG,2 to 3,21,8,2,117,0,127,0.06299212598425197,0.9212598425196851,0.0,0.015748031496062992
UNG,2 to 3,22,4,0,84,0,88,0.045454545454545456,0.9545454545454546,0.0,0.0
UNG,2 to 3,23,2,0,36,0,38,0.05263157894736842,0.9473684210526315,0.0,0.0
UNG,3 up,0,173,0,0,0,173,1.0,0.0,0.0,0.0
UNG,3 up,1,131,0,42,0,173,0.7572254335260116,0.24277456647398843,0.0,0.0
UNG,3 up,2,110,0,63,0,173,0.6358381502890174,0.36416184971098264,0.0,0.0
UNG,3 up,3,93,0,80,0,173,0.5375722543352601,0.4624277456647399,0.0,0.0
UNG,3 up,4,84,0,89,0,173,0.48554913294797686,0.5144508670520231,0.0,0.0
UNG,3 up,5,87,0,86,0,173,0.5028901734104047,0.49710982658959535,0.0,0.0
UNG,3 up,6,71,0,102,0,173,0.41040462427745666,0.5895953757225434,0.0,0.0
UNG,3 up,7,58,0,115,0,173,0.3352601156069364,0.6647398843930635,0.0,0.0
UNG,3 up,8,53,0,120,0,173,0.3063583815028902,0.6936416184971098,0.0,0.0
UNG,3 up,9,44,0,129,0,173,0.2543352601156069,0.7456647398843931,0.0,0.0
UNG,3 up,10,28,0,145,0,173,0.16184971098265896,0.838150289017341,0.0,0.0
UNG,3 up,11,28,1,144,0,173,0.16184971098265896,0.8323699421965318,0.0,0.005780346820809248
UNG,3 up,12,21,0,152,0,173,0.12138728323699421,0.8786127167630058,0.0,0.0
UNG,3 up,13,21,0,152,0,173,0.12138728323699421,0.8786127167630058,0.0,0.0
UNG,3 up,14,19,0,154,0,173,0.10982658959537572,0.8901734104046243,0.0,0.0
UNG,3 up,15,13,0,160,0,173,0.07514450867052024,0.9248554913294798,0.0,0.0
UNG,3 up,16,11,1,157,0,169,0.0650887573964497,0.9289940828402367,0.0,0.005917159763313609
UNG,3 up,17,5,0,141,0,146,0.03424657534246575,0.9657534246575342,0.0,0.0
UNG,3 up,18,2,0,87,0,89,0.02247191011235955,0.9775280898876404,0.0,0.0
UNG,3 up,19,0,0,42,0,42,0.0,1.0,0.0,0.0
UNG,3 up,20,3,0,39,0,42,0.07142857142857142,0.9285714285714286,0.0,0.0
UNG,3 up,21,0,0,38,0,38,0.0,1.0,0.0,0.0
UNG,3 up,22,0,0,17,0,17,0.0,1.0,0.0,0.0
UNG,3 up,23,0,0,10,0,10,0.0,1.0,0.0,0.0
USO,below -3,0,379,0,0,0,379,1.0,0.0,0.0,0.0
USO,below -3,1,313,1,65,0,379,0.8258575197889182,0.17150395778364116,0.0,0.002638522427440633
USO,below -3,2,282,0,97,0,379,0.7440633245382586,0.2559366754617414,0.0,0.0
USO,below -3,3,250,0,129,0,379,0.6596306068601583,0.3403693931398417,0.0,0.0
USO,below -3,4,208,2,169,0,379,0.5488126649076517,0.44591029023746703,0.0,0.005277044854881266
USO,below -3,5,175,1,203,0,379,0.46174142480211083,0.5356200527704486,0.0,0.002638522427440633
USO,below -3,6,157,0,222,0,379,0.41424802110817943,0.5857519788918206,0.0,0.0
USO,below -3,7,129,0,250,0,379,0.3403693931398417,0.6596306068601583,0.0,0.0
USO,below -3,8,110,0,269,0,379,0.29023746701846964,0.7097625329815304,0.0,0.0
USO,below -3,9,115,0,264,0,379,0.3034300791556728,0.6965699208443272,0.0,0.0
USO,below -3,10,91,0,288,0,379,0.24010554089709762,0.7598944591029023,0.0,0.0
USO,below -3,11,86,0,293,0,379,0.22691292875989447,0.7730870712401056,0.0,0.0
USO,below -3,12,61,0,318,0,379,0.16094986807387862,0.8390501319261213,0.0,0.0
USO,below -3,13,46,0,333,0,379,0.12137203166226913,0.8786279683377308,0.0,0.0
USO,below -3,14,41,0,338,0,379,0.10817941952506596,0.8918205804749341,0.0,0.0
USO,below -3,15,24,0,355,0,379,0.0633245382585752,0.9366754617414248,0.0,0.0
USO,below -3,16,23,0,349,0,372,0.06182795698924731,0.9381720430107527,0.0,0.0
USO,below -3,17,12,1,314,0,327,0.03669724770642202,0.9602446483180428,0.0,0.0030581039755351682
USO,below -3,18,8,0,204,0,212,0.03773584905660377,0.9622641509433962,0.0,0.0
USO,below -3,19,9,0,119,0,128,0.0703125,0.9296875,0.0,0.0
USO,below -3,20,3,0,125,0,128,0.0234375,0.9765625,0.0,0.0
USO,below -3,21,1,0,120,0,121,0.008264462809917356,0.9917355371900827,0.0,0.0
USO,below -3,22,1,0,92,0,93,0.010752688172043012,0.989247311827957,0.0,0.0
USO,below -3,23,1,0,46,0,47,0.02127659574468085,0.9787234042553191,0.0,0.0
USO,-3 to -2,0,567,0,0,0,567,1.0,0.0,0.0,0.0
USO,-3 to -2,1,527,0,40,0,567,0.9294532627865961,0.07054673721340388,0.0,0.0
USO,-3 to -2,2,504,0,63,0,567,0.8888888888888888,0.1111111111111111,0.0,0.0
USO,-3 to -2,3,490,0,77,0,567,0.8641975308641975,0.13580246913580246,0.0,0.0
USO,-3 to -2,4,483,0,84,0,567,0.8518518518518519,0.14814814814814814,0.0,0.0
USO,-3 to -2,5,467,2,98,0,567,0.8236331569664903,0.1728395061728395,0.0,0.003527336860670194
USO,-3 to -2,6,442,0,125,0,567,0.7795414462081128,0.2204585537918871,0.0,0.0
USO,-3 to -2,7,419,1,147,0,567,0.7389770723104057,0.25925925925925924,0.0,0.001763668430335097
USO,-3 to -2,8,371,1,195,0,567,0.654320987654321,0.3439153439153439,0.0,0.001763668430335097
USO,-3 to -2,9,346,0,221,0,567,0.6102292768959435,0.3897707231040564,0.0,0.0
USO,-3 to -2,10,324,1,242,0,567,0.5714285714285714,0.42680776014109345,0.0,0.001763668430335097
USO,-3 to -2,11,275,1,291,0,567,0.48500881834215165,0.5132275132275133,0.0,0.001763668430335097
USO,-3 to -2,12,256,1,310,0,567,0.4514991181657848,0.54673721340388,0.0,0.001763668430335097
USO,-3 to -2,13,221,0,346,0,567,0.3897707231040564,0.6102292768959435,0.0,0.0
USO,-3 to -2,14,196,2,369,0,567,0.345679012345679,0.6507936507936508,0.0,0.003527336860670194
USO,-3 to -2,15,153,1,413,0,567,0.2698412698412698,0.7283950617283951,0.0,0.001763668430335097
USO,-3 to -2,16,123,0,440,0,563,0.21847246891651864,0.7815275310834814,0.0,0.0
USO,-3 to -2,17,107,1,426,0,534,0.20037453183520598,0.797752808988764,0.0,0.0018726591760299626
USO,-3 to -2,18,82,1,275,0,358,0.22905027932960895,0.7681564245810056,0.0,0.002793296089385475
USO,-3 to -2,19,48,0,154,0,202,0.2376237623762376,0.7623762376237624,0.0,0.0
USO,-3 to -2,20,26,1,175,0,202,0.12871287128712872,0.8663366336633663,0.0,0.0049504950495049506
USO,-3 to -2,21,21,0,164,0,185,0.11351351351351352,0.8864864864864865,0.0,0.0
USO,-3 to -2,22,12,0,132,0,144,0.08333333333333333,0.9166666666666666,0.0,0.0
USO,-3 to -2,23,13,0,56,0,69,0.18840579710144928,0.8115942028985508,0.0,0.0
USO,-2 to -1,0,881,0,0,0,881,1.0,0.0,0.0,0.0
USO,-2 to -1,1,875,2,4,0,881,0.9931895573212258,0.004540295119182747,0.0,0.0022701475595913734
USO,-2 to -1,2,868,2,11,0,881,0.985244040862656,0.012485811577752554,0.0,0.0022701475595913734
USO,-2 to -1,3,861,0,20,0,881,0.9772985244040863,0.022701475595913734,0.0,0.0
USO,-2 to -1,4,856,0,25,0,881,0.9716231555051078,0.028376844494892167,0.0,0.0
USO,-2 to -1,5,844,0,37,0,881,0.9580022701475596,0.04199772985244041,0.0,0.0
USO,-2 to -1,6,835,0,46,0,881,0.9477866061293984,0.05221339387060159,0.0,0.0
USO,-2 to -1,7,806,2,73,0,881,0.9148694665153235,0.08286038592508513,0.0,0.0022701475595913734
USO,-2 to -1,8,789,1,91,0,881,0.8955732122587968,0.10329171396140749,0.0,0.0011350737797956867
USO,-2 to -1,9,744,0,137,0,881,0.8444948921679909,0.15550510783200908,0.0,0.0
USO,-2 to -1,10,727,0,154,0,881,0.8251986379114642,0.17480136208853575,0.0,0.0
USO,-2 to -1,11,682,2,197,0,881,0.7741203178206584,0.22360953461975028,0.0,0.0022701475595913734
USO,-2 to -1,12,649,2,230,0,881,0.7366628830874007,0.26106696935300794,0.0,0.0022701475595913734
USO,-2 to -1,13,596,0,285,0,881,0.6765039727582293,0.32349602724177073,0.0,0.0
USO,-2 to -1,14,558,5,318,0,881,0.6333711691259932,0.36095346197502837,0.0,0.0056753688989784334
USO,-2 to -1,15,498,2,381,0,881,0.565266742338252,0.43246311010215666,0.0,0.0022701475595913734
USO,-2 to -1,16,434,2,439,0,875,0.496,0.5017142857142857,0.0,0.002285714285714286
USO,-2 to -1,17,340,1,491,0,832,0.40865384615384615,0.5901442307692307,0.0,0.001201923076923077
USO,-2 to -1,18,246,2,319,0,567,0.43386243386243384,0.562610229276896,0.0,0.003527336860670194
USO,-2 to -1,19,150,0,165,0,315,0.47619047619047616,0.5238095238095238,0.0,0.0
USO,-2 to -1,20,112,2,201,0,315,0.35555555555555557,0.638095238095238,0.0,0.006349206349206349
USO,-2 to -1,21,94,1,201,0,296,0.31756756756756754,0.6790540540540541,0.0,0.0033783783783783786
USO,-2 to -1,22,66,2,162,0,230,0.28695652173913044,0.7043478260869566,0.0,0.008695652173913044
USO,-2 to -1,23,30,0,76,0,106,0.2830188679245283,0.7169811320754716,0.0,0.0
USO,-1 to 0,0,1379,0,0,0,1379,1.0,0.0,0.0,0.0
USO,-1 to 0,1,1379,0,0,0,1379,1.0,0.0,0.0,0.0
USO,-1 to 0,2,1378,1,0,0,1379,0.9992748368382887,0.0,0.0,0.0007251631617113851
USO,-1 to 0,3,1376,3,0,0,1379,0.9978245105148659,0.0,0.0,0.002175489485134155
USO,-1 to 0,4,1377,2,0,0,1379,0.9985496736765772,0.0,0.0,0.0014503263234227702
USO,-1 to 0,5,1377,0,2,0,1379,0.9985496736765772,0.0014503263234227702,0.0,0.0
USO,-1 to 0,6,1379,0,0,0,1379,1.0,0.0,0.0,0.0
USO,-1 to 0,7,1378,0,1,0,1379,0.9992748368382887,0.0007251631617113851,0.0,0.0
USO,-1 to 0,8,1376,0,3,0,1379,0.9978245105148659,0.002175489485134155,0.0,0.0
USO,-1 to 0,9,1370,0,9,0,1379,0.9934735315445975,0.006526468455402465,0.0,0.0
USO,-1 to 0,10,1361,0,18,0,1379,0.9869470630891951,0.01305293691080493,0.0,0.0
USO,-1 to 0,11,1350,0,29,0,1379,0.9789702683103698,0.02102973168963017,0.0,0.0
USO,-1 to 0,12,1340,1,38,0,1379,0.971718636693256,0.02755620014503263,0.0,0.0007251631617113851
USO,-1 to 0,13,1309,0,70,0,1379,0.949238578680203,0.050761421319796954,0.0,0.0
USO,-1 to 0,14,1258,0,121,0,1379,0.9122552574329225,0.0877447425670776,0.0,0.0
USO,-1 to 0,15,1205,0,174,0,1379,0.873821609862219,0.126178390137781,0.0,0.0
USO,-1 to 0,16,1132,0,236,0,1368,0.827485380116959,0.17251461988304093,0.0,0.0
USO,-1 to 0,17,1007,1,294,0,1302,0.7734254992319508,0.22580645161290322,0.0,0.0007680491551459293
USO,-1 to 0,18,691,0,196,0,887,0.7790304396843292,0.2209695603156708,0.0,0.0
USO,-1 to 0,19,390,0,99,0,489,0.7975460122699386,0.20245398773006135,0.0,0.0
USO,-1 to 0,20,367,1,121,0,489,0.7505112474437627,0.2474437627811861,0.0,0.002044989775051125
USO,-1 to 0,21,317,3,140,0,460,0.6891304347826087,0.30434782608695654,0.0,0.006521739130434782
USO,-1 to 0,22,248,0,107,0,355,0.6985915492957746,0.30140845070422534,0.0,0.0
USO,-1 to 0,23,135,0,34,0,169,0.7988165680473372,0.20118343195266272,0.0,0.0
USO,0 to 1,0,1260,0,0,0,1260,1.0,0.0,0.0,0.0
USO,0 to 1,1,1259,1,0,0,1260,0.9992063492063492,0.0,0.0,0.0007936507936507937
USO,0 to 1,2,1255,5,0,0,1260,0.996031746031746,0.0,0.0,0.003968253968253968
USO,0 to 1,3,1258,2,0,0,1260,0.9984126984126984,0.0,0.0,0.0015873015873015873
USO,0 to 1,4,1260,0,0,0,1260,1.0,0.0,0.0,0.0
USO,0 to 1,5,1258,1,1,0,1260,0.9984126984126984,0.0007936507936507937,0.0,0.0007936507936507937
USO,0 to 1,6,1257,1,2,0,1260,0.9976190476190476,0.0015873015873015873,0.0,0.0007936507936507937
USO,0 to 1,7,1251,1,8,0,1260,0.9928571428571429,0.006349206349206349,0.0,0.0007936507936507937
USO,0 to 1,8,1240,0,20,0,1260,0.9841269841269841,0.015873015873015872,0.0,0.0
USO,0 to 1,9,1226,1,33,0,1260,0.973015873015873,0.02619047619047619,0.0,0.0007936507936507937
USO,0 to 1,10,1203,1,56,0,1260,0.9547619047619048,0.044444444444444446,0.0,0.0007936507936507937
USO,0 to 1,11,1176,0,84,0,1260,0.9333333333333333,0.06666666666666667,0.0,0.0
USO,0 to 1,12,1162,0,98,0,1260,0.9222222222222223,0.07777777777777778,0.0,0.0
USO,0 to 1,13,1127,0,133,0,1260,0.8944444444444445,0.10555555555555556,0.0,0.0
USO,0 to 1,14,1076,0,184,0,1260,0.8539682539682539,0.14603174603174604,0.0,0.0
USO,0 to 1,15,1024,1,235,0,1260,0.8126984126984127,0.1865079365079365,0.0,0.0007936507936507937
USO,0 to 1,16,934,3,312,0,1249,0.7477982385908727,0.24979983987189752,0.0,0.0024019215372297837
USO,0 to 1,17,838,3,348,0,1189,0.704793944491169,0.2926829268292683,0.0,0.002523128679562658
USO,0 to 1,18,599,3,210,0,812,0.7376847290640394,0.25862068965517243,0.0,0.003694581280788177
USO,0 to 1,19,380,1,75,0,456,0.8333333333333334,0.16447368421052633,0.0,0.0021929824561403508
USO,0 to 1,20,364,0,92,0,456,0.7982456140350878,0.20175438596491227,0.0,0.0
USO,0 to 1,21,300,0,125,0,425,0.7058823529411765,0.29411764705882354,0.0,0.0
USO,0 to 1,22,200,0,119,0,319,0.6269592476489029,0.3730407523510972,0.0,0.0
USO,0 to 1,23,79,0,77,0,156,0.5064102564102564,0.4935897435897436,0.0,0.0
USO,1 to 2,0,1046,0,0,0,1046,1.0,0.0,0.0,0.0
USO,1 to 2,1,1025,0,21,0,1046,0.9799235181644359,0.020076481835564052,0.0,0.0
USO,1 to 2,2,1011,0,35,0,1046,0.9665391969407265,0.033460803059273424,0.0,0.0
USO,1 to 2,3,990,1,55,0,1046,0.9464627151051626,0.052581261950286805,0.0,0.0009560229445506692
USO,1 to 2,4,967,0,79,0,1046,0.9244741873804971,0.07552581261950286,0.0,0.0
USO,1 to 2,5,922,0,124,0,1046,0.8814531548757171,0.11854684512428298,0.0,0.0
USO,1 to 2,6,880,0,166,0,1046,0.8413001912045889,0.1586998087954111,0.0,0.0
USO,1 to 2,7,862,0,184,0,1046,0.8240917782026769,0.17590822179732313,0.0,0.0
USO,1 to 2,8,827,0,219,0,1046,0.7906309751434034,0.20936902485659656,0.0,0.0
USO,1 to 2,9,787,0,259,0,1046,0.7523900573613767,0.24760994263862332,0.0,0.0
USO,1 to 2,10,733,1,312,0,1046,0.7007648183556405,0.2982791586998088,0.0,0.0009560229445506692
USO,1 to 2,11,705,0,341,0,1046,0.6739961759082218,0.3260038240917782,0.0,0.0
USO,1 to 2,12,660,0,386,0,1046,0.6309751434034416,0.3690248565965583,0.0,0.0
USO,1 to 2,13,601,0,445,0,1046,0.5745697896749522,0.4254302103250478,0.0,0.0
USO,1 to 2,14,534,2,510,0,1046,0.5105162523900574,0.4875717017208413,0.0,0.0019120458891013384
USO,1 to 2,15,459,1,586,0,1046,0.43881453154875716,0.5602294455066922,0.0,0.0009560229445506692
USO,1 to 2,16,393,0,647,0,1040,0.3778846153846154,0.6221153846153846,0.0,0.0
USO,1 to 2,17,333,0,646,0,979,0.34014300306435136,0.6598569969356486,0.0,0.0
USO,1 to 2,18,244,2,438,0,684,0.3567251461988304,0.6403508771929824,0.0,0.0029239766081871343
USO,1 to 2,19,167,0,219,0,386,0.4326424870466321,0.5673575129533679,0.0,0.0
USO,1 to 2,20,135,0,251,0,386,0.34974093264248707,0.6502590673575129,0.0,0.0
USO,1 to 2,21,95,0,266,0,361,0.2631578947368421,0.7368421052631579,0.0,0.0
USO,1 to 2,22,41,1,248,0,290,0.1413793103448276,0.8551724137931035,0.0,0.0034482758620689655
USO,1 to 2,23,4,0,129,0,133,0.03007518796992481,0.9699248120300752,0.0,0.0
USO,2 to 3,0,555,0,0,0,555,1.0,0.0,0.0,0.0
USO,2 to 3,1,495,1,59,0,555,0.8918918918918919,0.1063063063063063,0.0,0.0018018018018018018
USO,2 to 3,2,447,0,108,0,555,0.8054054054054054,0.1945945945945946,0.0,0.0
USO,2 to 3,3,414,1,140,0,555,0.745945945945946,0.25225225225225223,0.0,0.0018018018018018018
USO,2 to 3,4,394,1,160,0,555,0.7099099099099099,0.2882882882882883,0.0,0.0018018018018018018
USO,2 to 3,5,372,0,183,0,555,0.6702702702702703,0.32972972972972975,0.0,0.0
USO,2 to 3,6,339,0,216,0,555,0.6108108108108108,0.3891891891891892,0.0,0.0
USO,2 to 3,7,310,0,245,0,555,0.5585585585585585,0.44144144144144143,0.0,0.0
USO,2 to 3,8,277,0,278,0,555,0.4990990990990991,0.5009009009009009,0.0,0.0
USO,2 to 3,9,257,0,298,0,555,0.46306306306306305,0.5369369369369369,0.0,0.0
USO,2 to 3,10,234,0,321,0,555,0.42162162162162165,0.5783783783783784,0.0,0.0
USO,2 to 3,11,192,1,362,0,555,0.34594594594594597,0.6522522522522523,0.0,0.0018018018018018018
USO,2 to 3,12,196,0,359,0,555,0.35315315315315315,0.6468468468468469,0.0,0.0
USO,2 to 3,13,161,0,394,0,555,0.29009009009009007,0.7099099099099099,0.0,0.0
USO,2 to 3,14,124,1,430,0,555,0.22342342342342342,0.7747747747747747,0.0,0.0018018018018018018
USO,2 to 3,15,98,0,457,0,555,0.17657657657657658,0.8234234234234235,0.0,0.0
USO,2 to 3,16,72,0,479,0,551,0.1306715063520871,0.8693284936479129,0.0,0.0
USO,2 to 3,17,37,0,471,0,508,0.07283464566929133,0.9271653543307087,0.0,0.0
USO,2 to 3,18,40,0,302,0,342,0.11695906432748537,0.8830409356725146,0.0,0.0
USO,2 to 3,19,31,0,174,0,205,0.15121951219512195,0.848780487804878,0.0,0.0
USO,2 to 3,20,20,1,184,0,205,0.0975609756097561,0.8975609756097561,0.0,0.004878048780487805
USO,2 to 3,21,7,0,186,0,193,0.03626943005181347,0.9637305699481865,0.0,0.0
USO,2 to 3,22,1,0,146,0,147,0.006802721088435374,0.9931972789115646,0.0,0.0
USO,2 to 3,23,0,0,57,0,57,0.0,1.0,0.0,0.0
USO,3 up,0,481,0,0,0,481,1.0,0.0,0.0,0.0
USO,3 up,1,351,1,129,0,481,0.7297297297297297,0.2681912681912682,0.0,0.002079002079002079
USO,3 up,2,315,0,166,0,481,0.6548856548856549,0.34511434511434513,0.0,0.0
USO,3 up,3,282,0,199,0,481,0.5862785862785863,0.41372141372141374,0.0,0.0
USO,3 up,4,254,1,226,0,481,0.5280665280665281,0.4698544698544699,0.0,0.002079002079002079
USO,3 up,5,230,2,249,0,481,0.4781704781704782,0.5176715176715176,0.0,0.004158004158004158
USO,3 up,6,179,1,301,0,481,0.37214137214137216,0.6257796257796258,0.0,0.002079002079002079
USO,3 up,7,146,0,335,0,481,0.30353430353430355,0.6964656964656964,0.0,0.0
USO,3 up,8,140,2,339,0,481,0.2910602910602911,0.7047817047817048,0.0,0.004158004158004158
USO,3 up,9,132,0,349,0,481,0.27442827442827444,0.7255717255717256,0.0,0.0
USO,3 up,10,91,1,389,0,481,0.1891891891891892,0.8087318087318087,0.0,0.002079002079002079
